ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
106,Precipitation,2019,7,12,2019-07-12,28079106_89_98_19_07_12,1.6799999999999997,1.86,1.57,l/m^2
36,Temperature,2019,7,12,2019-07-12,28079036_83_98_19_07_12,86.625,228.0,19.0,ºC
4,Temperature,2019,7,12,2019-07-12,28079004_83_98_19_07_12,113.58333333333333,331.0,3.0,ºC
112,Temperature,2019,7,12,2019-07-12,28079112_83_98_19_07_12,53.375,94.0,15.0,ºC
102,Precipitation,2019,7,12,2019-07-12,28079102_89_98_19_07_12,87.29166666666667,318.0,11.0,l/m^2
58,Temperature,2019,7,12,2019-07-12,28079058_83_98_19_07_12,107.5,248.0,18.0,ºC
54,Precipitation,2019,7,12,2019-07-12,28079054_89_98_19_07_12,20.875,34.0,11.0,l/m^2
113,Temperature,2019,7,12,2019-07-12,28079113_83_98_19_07_12,28.723749999999995,70.11,3.41,ºC
54,Temperature,2019,7,12,2019-07-12,28079054_83_98_19_07_12,18.083333333333332,65.0,1.0,ºC
107,Precipitation,2019,7,12,2019-07-12,28079107_89_98_19_07_12,13.416666666666666,70.0,1.0,l/m^2
103,Precipitation,2019,7,12,2019-07-12,28079103_89_98_19_07_12,21.316666666666666,67.2,3.5,l/m^2
115,Temperature,2019,7,12,2019-07-12,28079115_83_98_19_07_12,0.39999999999999997,0.9,0.2,ºC
114,Temperature,2019,7,12,2019-07-12,28079114_83_98_19_07_12,1.5816666666666668,1.65,1.52,ºC
102,Temperature,2019,7,12,2019-07-12,28079102_83_98_19_07_12,25.332500000000007,80.17,1.85,ºC
107,Temperature,2019,7,12,2019-07-12,28079107_83_98_19_07_12,62.041666666666664,124.0,17.0,ºC
35,Temperature,2019,7,12,2019-07-12,28079035_83_98_19_07_12,69.5,123.0,19.0,ºC
59,Temperature,2019,7,12,2019-07-12,28079059_83_98_19_07_12,0.09875000000000002,0.22,0.05,ºC
18,Temperature,2019,7,12,2019-07-12,28079018_83_98_19_07_12,11.75,19.0,7.0,ºC
106,Temperature,2019,7,12,2019-07-12,28079106_83_98_19_07_12,19.625,31.0,11.0,ºC
24,Temperature,2019,7,12,2019-07-12,28079024_83_98_19_07_12,0.5541666666666668,1.2,0.3,ºC
38,Temperature,2019,7,12,2019-07-12,28079038_83_98_19_07_12,32.20333333333333,78.73,0.98,ºC
56,Precipitation,2019,7,12,2019-07-12,28079056_89_98_19_07_12,0.5458333333333333,1.1,0.1,l/m^2
24,Precipitation,2019,7,12,2019-07-12,28079024_89_98_19_07_12,20.583333333333332,71.0,1.0,l/m^2
39,Precipitation,2019,7,12,2019-07-12,28079039_89_98_19_07_12,90.04166666666667,156.0,42.0,l/m^2
103,Temperature,2019,7,12,2019-07-12,28079103_83_98_19_07_12,0.6458333333333334,1.3,0.3,ºC
110,Temperature,2019,7,12,2019-07-12,28079110_83_98_19_07_12,119.16666666666667,335.0,23.0,ºC
35,Temperature,2019,7,13,2019-07-13,28079035_83_98_19_07_13,0.425,0.8,0.2,ºC
109,Temperature,2019,7,13,2019-07-13,28079109_83_98_19_07_13,32.333333333333336,129.0,1.0,ºC
39,Precipitation,2019,7,13,2019-07-13,28079039_89_98_19_07_13,14.458333333333334,19.0,12.0,l/m^2
110,Temperature,2019,7,13,2019-07-13,28079110_83_98_19_07_13,13.791666666666666,23.0,11.0,ºC
58,Temperature,2019,7,13,2019-07-13,28079058_83_98_19_07_13,25.083333333333332,81.0,12.0,ºC
107,Precipitation,2019,7,13,2019-07-13,28079107_89_98_19_07_13,62.416666666666664,122.0,21.0,l/m^2
107,Temperature,2019,7,13,2019-07-13,28079107_83_98_19_07_13,99.625,376.0,22.0,ºC
103,Precipitation,2019,7,13,2019-07-13,28079103_89_98_19_07_13,64.16666666666667,117.0,16.0,l/m^2
103,Temperature,2019,7,13,2019-07-13,28079103_83_98_19_07_13,0.2875,0.4,0.2,ºC
115,Temperature,2019,7,13,2019-07-13,28079115_83_98_19_07_13,69.45833333333333,137.0,21.0,ºC
24,Precipitation,2019,7,13,2019-07-13,28079024_89_98_19_07_13,27.5,154.0,1.0,l/m^2
114,Temperature,2019,7,13,2019-07-13,28079114_83_98_19_07_13,25.75,39.0,11.0,ºC
102,Temperature,2019,7,13,2019-07-13,28079102_83_98_19_07_13,93.5,233.0,24.0,ºC
106,Temperature,2019,7,13,2019-07-13,28079106_83_98_19_07_13,37.416666666666664,139.0,4.0,ºC
54,Temperature,2019,7,13,2019-07-13,28079054_83_98_19_07_13,0.4833333333333332,1.1,0.2,ºC
112,Temperature,2019,7,13,2019-07-13,28079112_83_98_19_07_13,98.79166666666667,245.0,18.0,ºC
113,Temperature,2019,7,13,2019-07-13,28079113_83_98_19_07_13,18.268749999999994,60.44,3.17,ºC
59,Temperature,2019,7,13,2019-07-13,28079059_83_98_19_07_13,20.666666666666668,136.0,1.0,ºC
8,Temperature,2019,7,13,2019-07-13,28079008_83_98_19_07_13,35.666666666666664,62.0,15.0,ºC
111,Temperature,2019,7,13,2019-07-13,28079111_83_98_19_07_13,0.6375,2.0,0.1,ºC
38,Temperature,2019,7,13,2019-07-13,28079038_83_98_19_07_13,1.3875,9.8,0.5,ºC
102,Precipitation,2019,7,13,2019-07-13,28079102_89_98_19_07_13,17.208333333333332,32.0,10.0,l/m^2
56,Temperature,2019,7,13,2019-07-13,28079056_83_98_19_07_13,5.875,11.0,4.0,ºC
54,Precipitation,2019,7,13,2019-07-13,28079054_89_98_19_07_13,116.75,426.0,16.0,l/m^2
108,Precipitation,2019,7,13,2019-07-13,28079108_89_98_19_07_13,0.8208333333333334,3.9,0.1,l/m^2
56,Precipitation,2019,7,13,2019-07-13,28079056_89_98_19_07_13,65.29166666666667,174.0,7.0,l/m^2
18,Temperature,2019,7,13,2019-07-13,28079018_83_98_19_07_13,24.387916666666666,59.94,3.68,ºC
36,Temperature,2019,7,13,2019-07-13,28079036_83_98_19_07_13,0.12083333333333336,0.3,0.1,ºC
108,Temperature,2019,7,13,2019-07-13,28079108_83_98_19_07_13,20.772916666666667,64.57,1.42,ºC
106,Precipitation,2019,7,13,2019-07-13,28079106_89_98_19_07_13,60.125,225.0,1.0,l/m^2
4,Temperature,2019,7,13,2019-07-13,28079004_83_98_19_07_13,16.958333333333332,38.0,9.0,ºC
24,Temperature,2019,7,13,2019-07-13,28079024_83_98_19_07_13,34.416666666666664,74.0,13.0,ºC
108,Temperature,2019,7,14,2019-07-14,28079108_83_98_19_07_14,69.25,128.0,25.0,ºC
56,Temperature,2019,7,14,2019-07-14,28079056_83_98_19_07_14,9.791666666666666,16.0,8.0,ºC
102,Precipitation,2019,7,14,2019-07-14,28079102_89_98_19_07_14,0.7291666666666666,2.3,0.4,l/m^2
56,Precipitation,2019,7,14,2019-07-14,28079056_89_98_19_07_14,43.0,167.0,5.0,l/m^2
102,Temperature,2019,7,14,2019-07-14,28079102_83_98_19_07_14,77.08333333333333,332.0,9.0,ºC
38,Temperature,2019,7,14,2019-07-14,28079038_83_98_19_07_14,0.9874999999999999,3.1,0.3,ºC
111,Temperature,2019,7,14,2019-07-14,28079111_83_98_19_07_14,30.791666666666668,65.0,11.0,ºC
54,Temperature,2019,7,14,2019-07-14,28079054_83_98_19_07_14,45.666666666666664,123.0,8.0,ºC
107,Precipitation,2019,7,14,2019-07-14,28079107_89_98_19_07_14,17.416666666666668,43.0,5.0,l/m^2
113,Temperature,2019,7,14,2019-07-14,28079113_83_98_19_07_14,56.916666666666664,134.0,14.0,ºC
58,Temperature,2019,7,14,2019-07-14,28079058_83_98_19_07_14,80.41666666666667,147.0,40.0,ºC
110,Temperature,2019,7,14,2019-07-14,28079110_83_98_19_07_14,60.5,288.0,3.0,ºC
39,Precipitation,2019,7,14,2019-07-14,28079039_89_98_19_07_14,0.7583333333333334,3.1,0.2,l/m^2
36,Temperature,2019,7,14,2019-07-14,28079036_83_98_19_07_14,22.125,47.0,3.0,ºC
108,Precipitation,2019,7,14,2019-07-14,28079108_89_98_19_07_14,0.4666666666666666,1.4,0.2,l/m^2
106,Temperature,2019,7,14,2019-07-14,28079106_83_98_19_07_14,137.33333333333334,407.0,7.0,ºC
112,Temperature,2019,7,14,2019-07-14,28079112_83_98_19_07_14,85.83333333333333,211.0,37.0,ºC
103,Precipitation,2019,7,14,2019-07-14,28079103_89_98_19_07_14,129.79166666666666,353.0,36.0,l/m^2
109,Temperature,2019,7,14,2019-07-14,28079109_83_98_19_07_14,17.375,28.0,11.0,ºC
18,Temperature,2019,7,14,2019-07-14,28079018_83_98_19_07_14,118.16666666666667,393.0,24.0,ºC
59,Temperature,2019,7,14,2019-07-14,28079059_83_98_19_07_14,102.54166666666667,272.0,28.0,ºC
114,Temperature,2019,7,14,2019-07-14,28079114_83_98_19_07_14,0.12291666666666667,0.34,0.06,ºC
54,Precipitation,2019,7,14,2019-07-14,28079054_89_98_19_07_14,1.1416666666666664,3.8,0.5,l/m^2
4,Temperature,2019,7,14,2019-07-14,28079004_83_98_19_07_14,40.083333333333336,220.0,1.0,ºC
24,Temperature,2019,7,14,2019-07-14,28079024_83_98_19_07_14,170.91666666666666,841.0,25.0,ºC
106,Precipitation,2019,7,14,2019-07-14,28079106_89_98_19_07_14,122.45833333333333,354.0,37.0,l/m^2
35,Temperature,2019,7,14,2019-07-14,28079035_83_98_19_07_14,58.5,408.0,1.0,ºC
103,Temperature,2019,7,14,2019-07-14,28079103_83_98_19_07_14,73.5,207.0,17.0,ºC
107,Temperature,2019,7,14,2019-07-14,28079107_83_98_19_07_14,304.25,807.0,55.0,ºC
24,Precipitation,2019,7,14,2019-07-14,28079024_89_98_19_07_14,82.29166666666667,185.0,25.0,l/m^2
115,Temperature,2019,7,14,2019-07-14,28079115_83_98_19_07_14,14.25,25.0,10.0,ºC
8,Temperature,2019,7,14,2019-07-14,28079008_83_98_19_07_14,39.041666666666664,190.0,1.0,ºC
35,Temperature,2019,7,15,2019-07-15,28079035_83_98_19_07_15,1.3074999999999999,1.46,1.22,ºC
111,Temperature,2019,7,15,2019-07-15,28079111_83_98_19_07_15,172.41666666666666,616.0,67.0,ºC
106,Precipitation,2019,7,15,2019-07-15,28079106_89_98_19_07_15,211.58333333333334,917.0,43.0,l/m^2
36,Temperature,2019,7,15,2019-07-15,28079036_83_98_19_07_15,10.375,25.0,5.0,ºC
4,Temperature,2019,7,15,2019-07-15,28079004_83_98_19_07_15,0.8250000000000001,1.9,0.4,ºC
56,Precipitation,2019,7,15,2019-07-15,28079056_89_98_19_07_15,26.666666666666668,118.0,1.0,l/m^2
112,Temperature,2019,7,15,2019-07-15,28079112_83_98_19_07_15,70.04166666666667,162.0,26.0,ºC
114,Temperature,2019,7,15,2019-07-15,28079114_83_98_19_07_15,0.3541666666666667,0.9,0.1,ºC
108,Precipitation,2019,7,15,2019-07-15,28079108_89_98_19_07_15,186.5,524.0,32.0,l/m^2
18,Temperature,2019,7,15,2019-07-15,28079018_83_98_19_07_15,11.208333333333334,18.0,8.0,ºC
102,Precipitation,2019,7,15,2019-07-15,28079102_89_98_19_07_15,71.04166666666667,148.0,22.0,l/m^2
103,Temperature,2019,7,15,2019-07-15,28079103_83_98_19_07_15,151.04166666666666,661.0,22.0,ºC
54,Precipitation,2019,7,15,2019-07-15,28079054_89_98_19_07_15,41.25,144.0,2.0,l/m^2
38,Temperature,2019,7,15,2019-07-15,28079038_83_98_19_07_15,17.416666666666668,28.0,13.0,ºC
56,Temperature,2019,7,15,2019-07-15,28079056_83_98_19_07_15,33.166666666666664,80.0,15.0,ºC
24,Temperature,2019,7,15,2019-07-15,28079024_83_98_19_07_15,1.0666666666666667,4.8,0.3,ºC
110,Temperature,2019,7,15,2019-07-15,28079110_83_98_19_07_15,1.4191666666666671,1.59,1.32,ºC
39,Precipitation,2019,7,15,2019-07-15,28079039_89_98_19_07_15,78.04166666666667,166.0,42.0,l/m^2
24,Precipitation,2019,7,15,2019-07-15,28079024_89_98_19_07_15,1.633333333333333,19.8,0.4,l/m^2
8,Temperature,2019,7,15,2019-07-15,28079008_83_98_19_07_15,15.247916666666669,36.37,1.68,ºC
108,Temperature,2019,7,15,2019-07-15,28079108_83_98_19_07_15,0.9,1.7,0.6,ºC
106,Temperature,2019,7,15,2019-07-15,28079106_83_98_19_07_15,0.55,1.0,0.3,ºC
115,Temperature,2019,7,15,2019-07-15,28079115_83_98_19_07_15,67.0,153.0,18.0,ºC
102,Temperature,2019,7,15,2019-07-15,28079102_83_98_19_07_15,94.45833333333333,179.0,31.0,ºC
59,Temperature,2019,7,15,2019-07-15,28079059_83_98_19_07_15,64.875,394.0,1.0,ºC
58,Temperature,2019,7,15,2019-07-15,28079058_83_98_19_07_15,102.75,238.0,59.0,ºC
107,Temperature,2019,7,15,2019-07-15,28079107_83_98_19_07_15,56.5,98.0,20.0,ºC
107,Precipitation,2019,7,15,2019-07-15,28079107_89_98_19_07_15,1.6266666666666667,1.92,1.54,l/m^2
109,Temperature,2019,7,15,2019-07-15,28079109_83_98_19_07_15,35.833333333333336,210.0,1.0,ºC
113,Temperature,2019,7,15,2019-07-15,28079113_83_98_19_07_15,26.16791666666666,70.34,2.11,ºC
54,Temperature,2019,7,15,2019-07-15,28079054_83_98_19_07_15,93.58333333333333,183.0,45.0,ºC
103,Precipitation,2019,7,15,2019-07-15,28079103_89_98_19_07_15,28.610416666666666,82.08,2.33,l/m^2
106,Temperature,2019,7,16,2019-07-16,28079106_83_98_19_07_16,0.45416666666666666,2.4,0.1,ºC
38,Temperature,2019,7,16,2019-07-16,28079038_83_98_19_07_16,1.6012499999999996,1.91,1.43,ºC
110,Temperature,2019,7,16,2019-07-16,28079110_83_98_19_07_16,71.29166666666667,196.0,21.0,ºC
102,Precipitation,2019,7,16,2019-07-16,28079102_89_98_19_07_16,14.21375,65.18,1.14,l/m^2
103,Precipitation,2019,7,16,2019-07-16,28079103_89_98_19_07_16,36.875,82.0,14.0,l/m^2
59,Temperature,2019,7,16,2019-07-16,28079059_83_98_19_07_16,15.833333333333334,30.0,7.0,ºC
103,Temperature,2019,7,16,2019-07-16,28079103_83_98_19_07_16,86.95833333333333,233.0,21.0,ºC
106,Precipitation,2019,7,16,2019-07-16,28079106_89_98_19_07_16,177.5,771.0,50.0,l/m^2
8,Temperature,2019,7,16,2019-07-16,28079008_83_98_19_07_16,72.125,166.0,27.0,ºC
113,Temperature,2019,7,16,2019-07-16,28079113_83_98_19_07_16,131.375,494.0,28.0,ºC
24,Temperature,2019,7,16,2019-07-16,28079024_83_98_19_07_16,1.4804166666666665,1.7,1.36,ºC
18,Temperature,2019,7,16,2019-07-16,28079018_83_98_19_07_16,30.75,160.0,1.0,ºC
108,Precipitation,2019,7,16,2019-07-16,28079108_89_98_19_07_16,132.5,336.0,27.0,l/m^2
54,Temperature,2019,7,16,2019-07-16,28079054_83_98_19_07_16,21.75791666666666,68.01,2.2,ºC
111,Temperature,2019,7,16,2019-07-16,28079111_83_98_19_07_16,23.392916666666668,70.14,3.33,ºC
109,Temperature,2019,7,16,2019-07-16,28079109_83_98_19_07_16,18.666666666666668,37.0,7.0,ºC
24,Precipitation,2019,7,16,2019-07-16,28079024_89_98_19_07_16,0.1375,0.37,0.06,l/m^2
114,Temperature,2019,7,16,2019-07-16,28079114_83_98_19_07_16,122.04166666666667,475.0,20.0,ºC
112,Temperature,2019,7,16,2019-07-16,28079112_83_98_19_07_16,15.818749999999996,50.83,1.0,ºC
35,Temperature,2019,7,16,2019-07-16,28079035_83_98_19_07_16,50.416666666666664,257.0,1.0,ºC
108,Temperature,2019,7,16,2019-07-16,28079108_83_98_19_07_16,30.583333333333332,74.0,14.0,ºC
115,Temperature,2019,7,16,2019-07-16,28079115_83_98_19_07_16,74.0,166.0,45.0,ºC
58,Temperature,2019,7,16,2019-07-16,28079058_83_98_19_07_16,33.04791666666667,74.45,0.79,ºC
107,Precipitation,2019,7,16,2019-07-16,28079107_89_98_19_07_16,28.458333333333332,65.0,8.0,l/m^2
39,Precipitation,2019,7,16,2019-07-16,28079039_89_98_19_07_16,15.119999999999997,59.7,2.06,l/m^2
4,Temperature,2019,7,16,2019-07-16,28079004_83_98_19_07_16,271.5,892.0,93.0,ºC
102,Temperature,2019,7,16,2019-07-16,28079102_83_98_19_07_16,51.958333333333336,303.0,1.0,ºC
54,Precipitation,2019,7,16,2019-07-16,28079054_89_98_19_07_16,49.0,113.0,18.0,l/m^2
36,Temperature,2019,7,16,2019-07-16,28079036_83_98_19_07_16,81.04166666666667,216.0,23.0,ºC
107,Temperature,2019,7,16,2019-07-16,28079107_83_98_19_07_16,0.3458333333333334,1.0,0.1,ºC
56,Temperature,2019,7,17,2019-07-17,28079056_83_98_19_07_17,0.28750000000000003,1.4,0.1,ºC
107,Temperature,2019,7,17,2019-07-17,28079107_83_98_19_07_17,72.375,142.0,35.0,ºC
114,Temperature,2019,7,17,2019-07-17,28079114_83_98_19_07_17,5.295833333333333,24.2,1.7,ºC
38,Temperature,2019,7,17,2019-07-17,28079038_83_98_19_07_17,6.533333333333334,32.2,1.2,ºC
54,Temperature,2019,7,17,2019-07-17,28079054_83_98_19_07_17,0.38333333333333336,0.7,0.3,ºC
108,Temperature,2019,7,17,2019-07-17,28079108_83_98_19_07_17,1.325,3.3,0.5,ºC
54,Precipitation,2019,7,17,2019-07-17,28079054_89_98_19_07_17,0.6958333333333334,2.8,0.2,l/m^2
110,Temperature,2019,7,17,2019-07-17,28079110_83_98_19_07_17,15.291666666666666,27.0,11.0,ºC
106,Temperature,2019,7,17,2019-07-17,28079106_83_98_19_07_17,19.916666666666668,90.0,1.0,ºC
103,Precipitation,2019,7,17,2019-07-17,28079103_89_98_19_07_17,175.16666666666666,626.0,30.0,l/m^2
35,Temperature,2019,7,17,2019-07-17,28079035_83_98_19_07_17,0.11375000000000002,0.19,0.09,ºC
112,Temperature,2019,7,17,2019-07-17,28079112_83_98_19_07_17,183.91666666666666,439.0,79.0,ºC
115,Temperature,2019,7,17,2019-07-17,28079115_83_98_19_07_17,32.75,138.0,2.0,ºC
107,Precipitation,2019,7,17,2019-07-17,28079107_89_98_19_07_17,13.077499999999995,49.35,1.99,l/m^2
58,Temperature,2019,7,17,2019-07-17,28079058_83_98_19_07_17,34.416666666666664,66.0,13.0,ºC
4,Temperature,2019,7,17,2019-07-17,28079004_83_98_19_07_17,28.916666666666668,53.0,9.0,ºC
109,Temperature,2019,7,17,2019-07-17,28079109_83_98_19_07_17,110.08333333333333,426.0,22.0,ºC
59,Temperature,2019,7,17,2019-07-17,28079059_83_98_19_07_17,1.76375,2.29,1.61,ºC
111,Temperature,2019,7,17,2019-07-17,28079111_83_98_19_07_17,3.816666666666667,8.4,1.8,ºC
108,Precipitation,2019,7,17,2019-07-17,28079108_89_98_19_07_17,28.583333333333332,57.0,13.0,l/m^2
56,Precipitation,2019,7,17,2019-07-17,28079056_89_98_19_07_17,81.95833333333333,460.0,4.0,l/m^2
103,Temperature,2019,7,17,2019-07-17,28079103_83_98_19_07_17,10.333333333333334,32.0,1.0,ºC
36,Temperature,2019,7,17,2019-07-17,28079036_83_98_19_07_17,20.291666666666668,33.0,10.0,ºC
113,Temperature,2019,7,17,2019-07-17,28079113_83_98_19_07_17,40.791666666666664,82.0,17.0,ºC
8,Temperature,2019,7,17,2019-07-17,28079008_83_98_19_07_17,0.5041666666666667,1.4,0.3,ºC
102,Precipitation,2019,7,17,2019-07-17,28079102_89_98_19_07_17,0.6250000000000001,1.9,0.3,l/m^2
18,Temperature,2019,7,17,2019-07-17,28079018_83_98_19_07_17,13.791666666666666,27.0,8.0,ºC
102,Temperature,2019,7,17,2019-07-17,28079102_83_98_19_07_17,88.58333333333333,232.0,20.0,ºC
106,Precipitation,2019,7,17,2019-07-17,28079106_89_98_19_07_17,4.991666666666667,18.7,1.7,l/m^2
54,Temperature,2019,7,18,2019-07-18,28079054_83_98_19_07_18,171.45833333333334,396.0,58.0,ºC
106,Temperature,2019,7,18,2019-07-18,28079106_83_98_19_07_18,24.916666666666668,80.0,4.0,ºC
109,Temperature,2019,7,18,2019-07-18,28079109_83_98_19_07_18,64.25,293.0,12.0,ºC
108,Precipitation,2019,7,18,2019-07-18,28079108_89_98_19_07_18,63.791666666666664,125.0,20.0,l/m^2
39,Precipitation,2019,7,18,2019-07-18,28079039_89_98_19_07_18,71.54166666666667,131.0,43.0,l/m^2
24,Precipitation,2019,7,18,2019-07-18,28079024_89_98_19_07_18,149.375,560.0,28.0,l/m^2
107,Precipitation,2019,7,18,2019-07-18,28079107_89_98_19_07_18,61.791666666666664,102.0,26.0,l/m^2
56,Temperature,2019,7,18,2019-07-18,28079056_83_98_19_07_18,15.75,29.0,7.0,ºC
113,Temperature,2019,7,18,2019-07-18,28079113_83_98_19_07_18,5.029166666666668,13.2,1.4,ºC
114,Temperature,2019,7,18,2019-07-18,28079114_83_98_19_07_18,216.33333333333334,503.0,73.0,ºC
107,Temperature,2019,7,18,2019-07-18,28079107_83_98_19_07_18,71.08333333333333,121.0,44.0,ºC
59,Temperature,2019,7,18,2019-07-18,28079059_83_98_19_07_18,57.416666666666664,143.0,17.0,ºC
54,Precipitation,2019,7,18,2019-07-18,28079054_89_98_19_07_18,0.30833333333333335,0.8,0.2,l/m^2
115,Temperature,2019,7,18,2019-07-18,28079115_83_98_19_07_18,15.958333333333334,33.0,6.0,ºC
4,Temperature,2019,7,18,2019-07-18,28079004_83_98_19_07_18,32.75,82.0,8.0,ºC
103,Temperature,2019,7,18,2019-07-18,28079103_83_98_19_07_18,13.541666666666666,18.0,12.0,ºC
8,Temperature,2019,7,18,2019-07-18,28079008_83_98_19_07_18,77.58333333333333,219.0,16.0,ºC
18,Temperature,2019,7,18,2019-07-18,28079018_83_98_19_07_18,7.541666666666667,18.0,1.0,ºC
106,Precipitation,2019,7,18,2019-07-18,28079106_89_98_19_07_18,11.833333333333334,16.0,10.0,l/m^2
24,Temperature,2019,7,18,2019-07-18,28079024_83_98_19_07_18,34.971666666666664,61.97,3.29,ºC
35,Temperature,2019,7,18,2019-07-18,28079035_83_98_19_07_18,18.083333333333332,112.0,2.0,ºC
103,Precipitation,2019,7,18,2019-07-18,28079103_89_98_19_07_18,68.75,363.0,16.0,l/m^2
58,Temperature,2019,7,18,2019-07-18,28079058_83_98_19_07_18,0.21666666666666667,0.5,0.1,ºC
112,Temperature,2019,7,18,2019-07-18,28079112_83_98_19_07_18,8.166666666666666,65.0,1.0,ºC
111,Temperature,2019,7,18,2019-07-18,28079111_83_98_19_07_18,161.91666666666666,325.0,78.0,ºC
56,Precipitation,2019,7,18,2019-07-18,28079056_89_98_19_07_18,52.458333333333336,130.0,9.0,l/m^2
36,Temperature,2019,7,18,2019-07-18,28079036_83_98_19_07_18,25.125,65.0,7.0,ºC
38,Temperature,2019,7,18,2019-07-18,28079038_83_98_19_07_18,70.33333333333333,273.0,16.0,ºC
102,Precipitation,2019,7,18,2019-07-18,28079102_89_98_19_07_18,9.75,76.0,2.0,l/m^2
108,Temperature,2019,7,18,2019-07-18,28079108_83_98_19_07_18,82.29166666666667,231.0,33.0,ºC
110,Temperature,2019,7,18,2019-07-18,28079110_83_98_19_07_18,36.083333333333336,98.0,13.0,ºC
102,Temperature,2019,7,18,2019-07-18,28079102_83_98_19_07_18,36.583333333333336,116.0,9.0,ºC
103,Precipitation,2019,7,19,2019-07-19,28079103_89_98_19_07_19,36.208333333333336,105.0,13.0,l/m^2
24,Temperature,2019,7,19,2019-07-19,28079024_83_98_19_07_19,17.833333333333332,37.0,10.0,ºC
39,Precipitation,2019,7,19,2019-07-19,28079039_89_98_19_07_19,0.3791666666666668,1.1,0.2,l/m^2
38,Temperature,2019,7,19,2019-07-19,28079038_83_98_19_07_19,9.916666666666666,23.0,4.0,ºC
18,Temperature,2019,7,19,2019-07-19,28079018_83_98_19_07_19,0.28750000000000003,0.6,0.2,ºC
109,Temperature,2019,7,19,2019-07-19,28079109_83_98_19_07_19,45.78541666666667,85.24,1.37,ºC
4,Temperature,2019,7,19,2019-07-19,28079004_83_98_19_07_19,16.666666666666668,109.0,2.0,ºC
115,Temperature,2019,7,19,2019-07-19,28079115_83_98_19_07_19,22.541666666666668,53.0,13.0,ºC
112,Temperature,2019,7,19,2019-07-19,28079112_83_98_19_07_19,19.666666666666668,32.0,14.0,ºC
110,Temperature,2019,7,19,2019-07-19,28079110_83_98_19_07_19,59.666666666666664,122.0,24.0,ºC
54,Temperature,2019,7,19,2019-07-19,28079054_83_98_19_07_19,11.0,30.0,3.0,ºC
102,Precipitation,2019,7,19,2019-07-19,28079102_89_98_19_07_19,0.08000000000000004,0.22,0.04,l/m^2
114,Temperature,2019,7,19,2019-07-19,28079114_83_98_19_07_19,25.666666666666668,48.0,14.0,ºC
36,Temperature,2019,7,19,2019-07-19,28079036_83_98_19_07_19,7.541666666666667,34.0,1.0,ºC
113,Temperature,2019,7,19,2019-07-19,28079113_83_98_19_07_19,45.625,196.0,20.0,ºC
111,Temperature,2019,7,19,2019-07-19,28079111_83_98_19_07_19,45.125,99.0,14.0,ºC
35,Temperature,2019,7,19,2019-07-19,28079035_83_98_19_07_19,36.916666666666664,100.0,13.0,ºC
54,Precipitation,2019,7,19,2019-07-19,28079054_89_98_19_07_19,0.425,0.7,0.2,l/m^2
103,Temperature,2019,7,19,2019-07-19,28079103_83_98_19_07_19,0.09125000000000004,0.15,0.07,ºC
24,Precipitation,2019,7,19,2019-07-19,28079024_89_98_19_07_19,51.0,222.0,17.0,l/m^2
56,Precipitation,2019,7,19,2019-07-19,28079056_89_98_19_07_19,49.958333333333336,257.0,9.0,l/m^2
106,Precipitation,2019,7,19,2019-07-19,28079106_89_98_19_07_19,0.5125000000000001,1.0,0.3,l/m^2
102,Temperature,2019,7,19,2019-07-19,28079102_83_98_19_07_19,29.708333333333332,100.0,9.0,ºC
59,Temperature,2019,7,19,2019-07-19,28079059_83_98_19_07_19,46.291666666666664,86.0,11.0,ºC
106,Temperature,2019,7,19,2019-07-19,28079106_83_98_19_07_19,8.625,74.0,1.0,ºC
107,Precipitation,2019,7,19,2019-07-19,28079107_89_98_19_07_19,10.5,23.0,3.0,l/m^2
58,Temperature,2019,7,19,2019-07-19,28079058_83_98_19_07_19,20.416666666666668,87.0,3.0,ºC
107,Temperature,2019,7,19,2019-07-19,28079107_83_98_19_07_19,1.9125000000000003,5.7,0.2,ºC
108,Precipitation,2019,7,19,2019-07-19,28079108_89_98_19_07_19,50.620000000000005,89.63,1.03,l/m^2
56,Temperature,2019,7,19,2019-07-19,28079056_83_98_19_07_19,48.375,161.0,9.0,ºC
108,Temperature,2019,7,19,2019-07-19,28079108_83_98_19_07_19,41.095416666666665,92.17,7.53,ºC
18,Temperature,2019,7,20,2019-07-20,28079018_83_98_19_07_20,0.32083333333333336,1.0,0.1,ºC
