ANIO,MES,FECHA,ID,TIPO_EDIFICIO,EDIFICIO,URI_EDIFICIO,TIPO_DE_VIA,NOMBRE_DE_LA_CALLE,VIA,NUMERO_DEL_EDIFICIO,CODIGO_POSTAL,DISTRITO,URI_DISTRITO,CODIGO_DISTRITO,BARRIO,URI_BARRIO,CODIGO_BARRIO,POBLACION,COORDENADA_X,COORDENADA_Y,TIPO,CLASE,UNIDADES,CONSUMO
2021,9,2021-09,1945,Centros deportivos,CDM_Vicalvaro,,PASEO,POLIDEPORTIVO,PASEO_POLIDEPORTIVO,3,28032,VICALVARO,Vicálvaro,19,CASCO_HISTORICO_DE_VICALVARO,Casco_Histórico_de_Vicálvaro,191,Madrid,448809.45,4473340.31,Externo,Energia activa,kWh,16146
2021,9,2021-09,1945,Centros deportivos,CDM_Vicalvaro,,PASEO,POLIDEPORTIVO,PASEO_POLIDEPORTIVO,3,28032,VICALVARO,Vicálvaro,19,CASCO_HISTORICO_DE_VICALVARO,Casco_Histórico_de_Vicálvaro,191,Madrid,448809.45,4473340.31,Externo,Energia reactiva,kVAr,3420
2021,9,2021-09,1950,Centros deportivos,CDM_Vicente_del_Bosque,Q63191252,AVENIDA,MONFORTE DE LEMOS,AVENIDA_MONFORTE_DE_LEMOS,13,28029,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,LA_PAZ,La_Paz_(Madrid),85,Madrid,441183.53,4481081.65,Externo,Energia activa,kWh,22921
2021,9,2021-09,1950,Centros deportivos,CDM_Vicente_del_Bosque,Q63191252,AVENIDA,MONFORTE DE LEMOS,AVENIDA_MONFORTE_DE_LEMOS,13,28029,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,LA_PAZ,La_Paz_(Madrid),85,Madrid,441183.53,4481081.65,Externo,Energia reactiva,kVAr,5916
2021,9,2021-09,1656,Centros deportivos,CDM_Wilfred_Agbonavbare-Alberto_Garcia,,CALLE,REGUERA DE TOMATEROS,CALLE_REGUERA_DE_TOMATEROS,39,28053,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,ENTREVIAS,Entrevías,131,Madrid,444236.45,4469239.87,Externo,Energia activa,kWh,48645
2021,9,2021-09,1656,Centros deportivos,CDM_Wilfred_Agbonavbare-Alberto_Garcia,,CALLE,REGUERA DE TOMATEROS,CALLE_REGUERA_DE_TOMATEROS,39,28053,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,ENTREVIAS,Entrevías,131,Madrid,444236.45,4469239.87,Externo,Energia reactiva,kVAr,786
2021,9,2021-09,1656,Centros deportivos,CDM_Wilfred_Agbonavbare-Alberto_Garcia,,CALLE,REGUERA DE TOMATEROS,CALLE_REGUERA_DE_TOMATEROS,39,28053,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,ENTREVIAS,Entrevías,131,Madrid,444236.45,4469239.87,Procesado,Gas,m3/h,2411.4
2021,9,2021-09,658,Centros escolares,CEIP_Bolivia,,CALLE,VILLAVALIENTE,CALLE_VILLAVALIENTE,29,28011,LATINA,Latina_(Madrid),10,LUCERO,Lucero_(Madrid),103,Madrid,436373.24,4473268.33,Externo,Energia activa,kWh,1451.1
2021,9,2021-09,658,Centros escolares,CEIP_Bolivia,,CALLE,VILLAVALIENTE,CALLE_VILLAVALIENTE,29,28011,LATINA,Latina_(Madrid),10,LUCERO,Lucero_(Madrid),103,Madrid,436373.24,4473268.33,Externo,Energia reactiva,kVAr,0
2021,9,2021-09,658,Centros escolares,CEIP_Bolivia,,CALLE,VILLAVALIENTE,CALLE_VILLAVALIENTE,29,28011,LATINA,Latina_(Madrid),10,LUCERO,Lucero_(Madrid),103,Madrid,436373.24,4473268.33,Externo,Gas,m3/h,0
2021,9,2021-09,49,Centros escolares,CEIP_Claudio_Moyano,,CALLE,CEA BERMUDEZ,CALLE_CEA_BERMUDEZ,26,28003,CHAMBERI,Chamberí,7,VALLEHERMOSO,Vallehermoso_(Madrid),76,Madrid,439884.49,4476723.65,Externo,Energia activa,kWh,3288.2
2021,9,2021-09,49,Centros escolares,CEIP_Claudio_Moyano,,CALLE,CEA BERMUDEZ,CALLE_CEA_BERMUDEZ,26,28003,CHAMBERI,Chamberí,7,VALLEHERMOSO,Vallehermoso_(Madrid),76,Madrid,439884.49,4476723.65,Externo,Energia reactiva,kVAr,0.4
2021,9,2021-09,49,Centros escolares,CEIP_Claudio_Moyano,,CALLE,CEA BERMUDEZ,CALLE_CEA_BERMUDEZ,26,28003,CHAMBERI,Chamberí,7,VALLEHERMOSO,Vallehermoso_(Madrid),76,Madrid,439884.49,4476723.65,Externo,Gas,m3/h,0
2021,9,2021-09,278,Centros escolares,CEIP_Concepcion_Arenal,Q5776876,CALLE,ANTONIO LOPEZ,CALLE_ANTONIO_LOPEZ,1,28019,CARABANCHEL,Carabanchel,11,COMILLAS,Comillas_(Madrid),111,Madrid,439319.32,4472127.86,Externo,Energia activa,kWh,3670
2021,9,2021-09,278,Centros escolares,CEIP_Concepcion_Arenal,Q5776876,CALLE,ANTONIO LOPEZ,CALLE_ANTONIO_LOPEZ,1,28019,CARABANCHEL,Carabanchel,11,COMILLAS,Comillas_(Madrid),111,Madrid,439319.32,4472127.86,Externo,Energia reactiva,kVAr,1
2021,9,2021-09,278,Centros escolares,CEIP_Concepcion_Arenal,Q5776876,CALLE,ANTONIO LOPEZ,CALLE_ANTONIO_LOPEZ,1,28019,CARABANCHEL,Carabanchel,11,COMILLAS,Comillas_(Madrid),111,Madrid,439319.32,4472127.86,Externo,Gas,m3/h,0
2021,9,2021-09,278,Centros escolares,CEIP_Cristobal_Colon,,CARRETERA,CARABANCHEL A VILLAVERDE,CARRETERA_CARABANCHEL_A_VILLAVERDE,109,28041,VILLAVERDE,Villaverde_(Madrid),17,VILLAVERDE_ALTO,Villaverde_Alto_(Madrid),171,Madrid,440036.98,4466877.72,Externo,Energia activa,kWh,4729
2021,9,2021-09,278,Centros escolares,CEIP_Cristobal_Colon,,CARRETERA,CARABANCHEL A VILLAVERDE,CARRETERA_CARABANCHEL_A_VILLAVERDE,109,28041,VILLAVERDE,Villaverde_(Madrid),17,VILLAVERDE_ALTO,Villaverde_Alto_(Madrid),171,Madrid,440036.98,4466877.72,Externo,Energia reactiva,kVAr,0
2021,9,2021-09,278,Centros escolares,CEIP_Cristobal_Colon,,CARRETERA,CARABANCHEL A VILLAVERDE,CARRETERA_CARABANCHEL_A_VILLAVERDE,109,28041,VILLAVERDE,Villaverde_(Madrid),17,VILLAVERDE_ALTO,Villaverde_Alto_(Madrid),171,Madrid,440036.98,4466877.72,Externo,Gas,m3/h,0
2021,9,2021-09,278,Centros escolares,CEIP_Escuelas_Aguirre,,CALLE,PIO BAROJA,CALLE_PIO_BAROJA,4,28009,RETIRO,Retiro_(Madrid),3,NINIO_JESUS,Niño_Jesús,36,Madrid,442760.98,4473981.89,Externo,Energia activa,kWh,771
2021,9,2021-09,278,Centros escolares,CEIP_Escuelas_Aguirre,,CALLE,PIO BAROJA,CALLE_PIO_BAROJA,4,28009,RETIRO,Retiro_(Madrid),3,NINIO_JESUS,Niño_Jesús,36,Madrid,442760.98,4473981.89,Externo,Energia reactiva,kVAr,343
2021,9,2021-09,278,Centros escolares,CEIP_Fernando_el_Catolico,,CALLE,FERNANDO EL CATOLICO,CALLE_FERNANDO_EL_CATOLICO,16,28015,CHAMBERI,Chamberí,7,ARAPILES,Arapiles_(Madrid),72,Madrid,439856.85,4476179.25,Externo,Energia activa,kWh,4995.6
2021,9,2021-09,278,Centros escolares,CEIP_Fernando_el_Catolico,,CALLE,FERNANDO EL CATOLICO,CALLE_FERNANDO_EL_CATOLICO,16,28015,CHAMBERI,Chamberí,7,ARAPILES,Arapiles_(Madrid),72,Madrid,439856.85,4476179.25,Externo,Energia reactiva,kVAr,633.6
2021,9,2021-09,582,Centros escolares,CEIP_Isaac_Peral,,GLORIETA,RUFINO NOVALVOS,GLORIETA_RUFINO_NOVALVOS,5,28025,CARABANCHEL,Carabanchel,11,PUERTA_BONITA,Barrio_de_Puerta_Bonita,115,Madrid,437967.83,4470923.83,Externo,Energia activa,kWh,2335.5
2021,9,2021-09,582,Centros escolares,CEIP_Isaac_Peral,,GLORIETA,RUFINO NOVALVOS,GLORIETA_RUFINO_NOVALVOS,5,28025,CARABANCHEL,Carabanchel,11,PUERTA_BONITA,Barrio_de_Puerta_Bonita,115,Madrid,437967.83,4470923.83,Externo,Energia reactiva,kVAr,3.8
2021,9,2021-09,582,Centros escolares,CEIP_Isaac_Peral,,GLORIETA,RUFINO NOVALVOS,GLORIETA_RUFINO_NOVALVOS,5,28025,CARABANCHEL,Carabanchel,11,PUERTA_BONITA,Barrio_de_Puerta_Bonita,115,Madrid,437967.83,4470923.83,Procesado,Gas,m3/h,0
2021,9,2021-09,582,Centros escolares,CEIP_Jose_Calvo_Sotelo,,AVENIDA,CIUDAD DE BARCELONA,AVENIDA_CIUDAD_DE_BARCELONA,83,28007,RETIRO,Retiro_(Madrid),3,ADELFAS,Adelfas,32,Madrid,442848.27,4472465.91,Externo,Energia activa,kWh,4713.8
2021,9,2021-09,582,Centros escolares,CEIP_Jose_Calvo_Sotelo,,AVENIDA,CIUDAD DE BARCELONA,AVENIDA_CIUDAD_DE_BARCELONA,83,28007,RETIRO,Retiro_(Madrid),3,ADELFAS,Adelfas,32,Madrid,442848.27,4472465.91,Externo,Energia reactiva,kVAr,558.5
2021,9,2021-09,1028,Centros escolares,CEIP_Madronio,,CALLE,LAS MARISMAS,CALLE_LAS_MARISMAS,14,28038,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,NUMANCIA,Numancia_(Madrid),136,Madrid,444386.73,4472608.31,Externo,Energia activa,kWh,2288.7
2021,9,2021-09,1028,Centros escolares,CEIP_Madronio,,CALLE,LAS MARISMAS,CALLE_LAS_MARISMAS,14,28038,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,NUMANCIA,Numancia_(Madrid),136,Madrid,444386.73,4472608.31,Externo,Energia reactiva,kVAr,13.9
2021,9,2021-09,1028,Centros escolares,CEIP_Madronio,,CALLE,LAS MARISMAS,CALLE_LAS_MARISMAS,14,28038,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,NUMANCIA,Numancia_(Madrid),136,Madrid,444386.73,4472608.31,Externo,Gas,m3/h,0
2021,9,2021-09,116,Centros escolares,CEIP_Ntra_Sra_de_la_Paloma,,CALLE,TABERNILLAS,CALLE_TABERNILLAS,2,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439642.7,4473629.39,Externo,Energia activa,kWh,6136.7
2021,9,2021-09,116,Centros escolares,CEIP_Ntra_Sra_de_la_Paloma,,CALLE,TABERNILLAS,CALLE_TABERNILLAS,2,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439642.7,4473629.39,Externo,Energia reactiva,kVAr,2
2021,9,2021-09,116,Centros escolares,CEIP_Ntra_Sra_de_la_Paloma,,CALLE,TABERNILLAS,CALLE_TABERNILLAS,2,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439642.7,4473629.39,Externo,Gas,m3/h,249.9
2021,9,2021-09,167,Centros escolares,CEIP_Ntra_Sra_Fuencisla,,CALLE,TOMELLOSO,CALLE_TOMELLOSO,39,28026,USERA,Usera,12,ALMENDRALES,Almendrales,124,Madrid,440745.01,4470201.39,Externo,Energia activa,kWh,3461.6
2021,9,2021-09,167,Centros escolares,CEIP_Ntra_Sra_Fuencisla,,CALLE,TOMELLOSO,CALLE_TOMELLOSO,39,28026,USERA,Usera,12,ALMENDRALES,Almendrales,124,Madrid,440745.01,4470201.39,Externo,Energia reactiva,kVAr,0
2021,9,2021-09,167,Centros escolares,CEIP_Ntra_Sra_Fuencisla,,CALLE,TOMELLOSO,CALLE_TOMELLOSO,39,28026,USERA,Usera,12,ALMENDRALES,Almendrales,124,Madrid,440745.01,4470201.39,Externo,Gas,m3/h,0
2021,9,2021-09,342,Centros escolares,CEIP_Patriarca_Obispo_Elio_Garay,,CALLE,LOPEZ DE HOYOS,CALLE_LOPEZ_DE_HOYOS,40,28006,CHAMARTIN,Chamartín_(Madrid),5,EL_VISO,El_Viso_(Madrid),51,Madrid,442191.39,4476785.64,Externo,Energia activa,kWh,2799.8
2021,9,2021-09,342,Centros escolares,CEIP_Patriarca_Obispo_Elio_Garay,,CALLE,LOPEZ DE HOYOS,CALLE_LOPEZ_DE_HOYOS,40,28006,CHAMARTIN,Chamartín_(Madrid),5,EL_VISO,El_Viso_(Madrid),51,Madrid,442191.39,4476785.64,Externo,Energia reactiva,kVAr,42.5
2021,9,2021-09,209,Centros escolares,CEIP_Pi_i_Margall,,PLAZA,DOS DE MAYO,PLAZA_DOS_DE_MAYO,2,28004,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,440230.55,4475371.56,Externo,Energia activa,kWh,2068.3
2021,9,2021-09,209,Centros escolares,CEIP_Pi_i_Margall,,PLAZA,DOS DE MAYO,PLAZA_DOS_DE_MAYO,2,28004,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,440230.55,4475371.56,Externo,Energia reactiva,kVAr,0
2021,9,2021-09,209,Centros escolares,CEIP_Pi_i_Margall,,PLAZA,DOS DE MAYO,PLAZA_DOS_DE_MAYO,2,28004,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,440230.55,4475371.56,Externo,Gas,m3/h,0
2021,9,2021-09,304,Centros escolares,CEIP_Pradolongo,,CALLE,PARQUE DE LA PALOMA,CALLE_PARQUE_DE_LA_PALOMA,9,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439235.73,4470063.37,Externo,Energia activa,kWh,3878.5
2021,9,2021-09,304,Centros escolares,CEIP_Pradolongo,,CALLE,PARQUE DE LA PALOMA,CALLE_PARQUE_DE_LA_PALOMA,9,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439235.73,4470063.37,Externo,Energia reactiva,kVAr,0.2
2021,9,2021-09,304,Centros escolares,CEIP_Pradolongo,,CALLE,PARQUE DE LA PALOMA,CALLE_PARQUE_DE_LA_PALOMA,9,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439235.73,4470063.37,Procesado,Gas,m3/h,161
2021,9,2021-09,108,Centros escolares,CEIP_Puerto_Rico,,CALLE,SEGURA,CALLE_SEGURA,74,28041,USERA,Usera,12,ORCASITAS,Orcasitas,121,Madrid,438955.61,4468897.52,Externo,Energia activa,kWh,2673.8
2021,9,2021-09,108,Centros escolares,CEIP_Puerto_Rico,,CALLE,SEGURA,CALLE_SEGURA,74,28041,USERA,Usera,12,ORCASITAS,Orcasitas,121,Madrid,438955.61,4468897.52,Externo,Energia reactiva,kVAr,0
2021,9,2021-09,108,Centros escolares,CEIP_Puerto_Rico,,CALLE,SEGURA,CALLE_SEGURA,74,28041,USERA,Usera,12,ORCASITAS,Orcasitas,121,Madrid,438955.61,4468897.52,Externo,Gas,m3/h,0
2021,9,2021-09,247,Centros escolares,CEIP_Residencia_San_Ildefonso,,CALLE,ALFONSO VI,CALLE_ALFONSO_VI,1,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439580.6,4473834.01,Externo,Energia activa,kWh,7308
2021,9,2021-09,247,Centros escolares,CEIP_Residencia_San_Ildefonso,,CALLE,ALFONSO VI,CALLE_ALFONSO_VI,1,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439580.6,4473834.01,Externo,Energia reactiva,kVAr,2109
2021,9,2021-09,247,Centros escolares,CEIP_Residencia_San_Ildefonso,,CALLE,ALFONSO VI,CALLE_ALFONSO_VI,1,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439580.6,4473834.01,Externo,Gas,m3/h,515.5
2021,9,2021-09,143,Centros escolares,CEIP_Rufino_Blanco,,CALLE,GENERAL ALVAREZ DE CASTRO,CALLE_GENERAL_ALVAREZ_DE_CASTRO,46,28010,CHAMBERI,Chamberí,7,TRAFALGAR,Trafalgar_(Madrid),73,Madrid,440410.01,4476636.75,Externo,Energia activa,kWh,14035.8
2021,9,2021-09,143,Centros escolares,CEIP_Rufino_Blanco,,CALLE,GENERAL ALVAREZ DE CASTRO,CALLE_GENERAL_ALVAREZ_DE_CASTRO,46,28010,CHAMBERI,Chamberí,7,TRAFALGAR,Trafalgar_(Madrid),73,Madrid,440410.01,4476636.75,Externo,Energia reactiva,kVAr,385.4
2021,9,2021-09,143,Centros escolares,CEIP_Rufino_Blanco,,CALLE,GENERAL ALVAREZ DE CASTRO,CALLE_GENERAL_ALVAREZ_DE_CASTRO,46,28010,CHAMBERI,Chamberí,7,TRAFALGAR,Trafalgar_(Madrid),73,Madrid,440410.01,4476636.75,Externo,Gas,m3/h,0
2021,9,2021-09,143,Centros escolares,CEIP_San_Isidoro,,CALLE,FUENTERRABIA,CALLE_FUENTERRABIA,15,28014,RETIRO,Retiro_(Madrid),3,PACIFICO,Pacífico_(Madrid),31,Madrid,442195.4,4473131.5,Externo,Energia activa,kWh,3537
2021,9,2021-09,143,Centros escolares,CEIP_San_Isidoro,,CALLE,FUENTERRABIA,CALLE_FUENTERRABIA,15,28014,RETIRO,Retiro_(Madrid),3,PACIFICO,Pacífico_(Madrid),31,Madrid,442195.4,4473131.5,Externo,Energia reactiva,kVAr,1501.9
2021,9,2021-09,143,Centros escolares,CEIP_San_Isidoro,,CALLE,FUENTERRABIA,CALLE_FUENTERRABIA,15,28014,RETIRO,Retiro_(Madrid),3,PACIFICO,Pacífico_(Madrid),31,Madrid,442195.4,4473131.5,Externo,Gas,m3/h,0.5
2021,9,2021-09,177,Centros escolares,CEIP_Vazquez_de_Mella,,CALLE,BAILEN,CALLE_BAILEN,18,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439417.82,4473742.83,Externo,Energia activa,kWh,2161.4
2021,9,2021-09,177,Centros escolares,CEIP_Vazquez_de_Mella,,CALLE,BAILEN,CALLE_BAILEN,18,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439417.82,4473742.83,Externo,Energia reactiva,kVAr,0
2021,9,2021-09,177,Centros escolares,CEIP_Vazquez_de_Mella,,CALLE,BAILEN,CALLE_BAILEN,18,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439417.82,4473742.83,Externo,Gas,m3/h,164
2021,9,2021-09,1033,Centros culturales,Centro_de_Mayores_San_Francisco,,CALLE,JERTE,CALLE_JERTE,3,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439335.92,4473634.38,Externo,Energia activa,kWh,19093
2021,9,2021-09,1033,Centros culturales,Centro_de_Mayores_San_Francisco,,CALLE,JERTE,CALLE_JERTE,3,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439335.92,4473634.38,Externo,Energia reactiva,kVAr,6574.9
2021,9,2021-09,1033,Centros culturales,Centro_de_Mayores_San_Francisco,,CALLE,JERTE,CALLE_JERTE,3,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439335.92,4473634.38,Externo,Gas,m3/h,0
2021,9,2021-09,644,Otras dependencias,Centro_Integral_de_Formacion_de_Seguridad_y_Emergencias,,CALLE,SEPULVEDA,CALLE_SEPULVEDA,153,28011,LATINA,Latina_(Madrid),10,LUCERO,Lucero_(Madrid),103,Madrid,436221.6,4472724.44,Externo,Gas,m3/h,0
2021,9,2021-09,644,Centros culturales,CMM_Acuario,Q1994806,CALLE,ACUARIO,CALLE_ACUARIO,27,28042,BARAJAS,Barajas_(Madrid),21,CASCO_HISTORICO_DE_BARAJAS,Casco_Histórico_de_Barajas,213,Madrid,450856.06,4480714.31,Externo,Energia activa,kWh,13070.8
2021,9,2021-09,644,Centros culturales,CMM_Acuario,Q1994806,CALLE,ACUARIO,CALLE_ACUARIO,27,28042,BARAJAS,Barajas_(Madrid),21,CASCO_HISTORICO_DE_BARAJAS,Casco_Histórico_de_Barajas,213,Madrid,450856.06,4480714.31,Externo,Energia reactiva,kVAr,2075.8
2021,9,2021-09,644,Centros culturales,Centro_Municipal_de_Mayores_El_Almendro,,CALLE,LADERA DE LOS ALMENDROS,CALLE_LADERA_DE_LOS_ALMENDROS,6,28032,VICALVARO,Vicálvaro,19,CASCO_HISTORICO_DE_VICALVARO,Casco_Histórico_de_Vicálvaro,191,Madrid,447135.46,4472748.72,Externo,Energia activa,kWh,9169
2021,9,2021-09,644,Centros culturales,Centro_Municipal_de_Mayores_El_Almendro,,CALLE,LADERA DE LOS ALMENDROS,CALLE_LADERA_DE_LOS_ALMENDROS,6,28032,VICALVARO,Vicálvaro,19,CASCO_HISTORICO_DE_VICALVARO,Casco_Histórico_de_Vicálvaro,191,Madrid,447135.46,4472748.72,Externo,Energia reactiva,kVAr,8294
2021,9,2021-09,644,Centros culturales,Centro_Municipal_de_Mayores_Orcasur,,AVENIDA,ORCASUR,AVENIDA_ORCASUR,60,28041,USERA,Usera,12,ORCASUR,Orcasur,122,Madrid,440558.44,4468830.39,Externo,Energia activa,kWh,16159
2021,9,2021-09,644,Centros culturales,Centro_Municipal_de_Mayores_Orcasur,,AVENIDA,ORCASUR,AVENIDA_ORCASUR,60,28041,USERA,Usera,12,ORCASUR,Orcasur,122,Madrid,440558.44,4468830.39,Externo,Energia reactiva,kVAr,13786
2021,9,2021-09,644,Centros culturales,CMM_Villa_Vallecas,Q56191978,CALLE,PICO MAMPODRE,CALLE_PICO_MAMPODRE,6,28031,VILLA_DE_VALLECAS,Villa_de_Vallecas,18,CASCO_HISTORICO_DE_VALLECAS,Casco_Histórico_de_Vallecas,181,Madrid,447257.33,4469827.34,Externo,Energia activa,kWh,7713.2
2021,9,2021-09,644,Centros culturales,CMM_Villa_Vallecas,Q56191978,CALLE,PICO MAMPODRE,CALLE_PICO_MAMPODRE,6,28031,VILLA_DE_VALLECAS,Villa_de_Vallecas,18,CASCO_HISTORICO_DE_VALLECAS,Casco_Histórico_de_Vallecas,181,Madrid,447257.33,4469827.34,Externo,Energia reactiva,kVAr,5665.3
2021,9,2021-09,1359,Centros mixtos,"Complejo_Antonio_Machado_(CC,_CM,_Bib_y_EM)",,CALLE,SAN ROMÁN DEL VALLE,CALLE_SAN_ROMAN_DEL_VALLE,8,28037,SAN_BLAS-CANILLEJAS,San_Blas-Canillejas,20,ARCOS,Arcos_(Madrid),204,Madrid,447258.84,4474669.49,Externo,Energia activa,kWh,12660.4
2021,9,2021-09,1359,Centros mixtos,"Complejo_Antonio_Machado_(CC,_CM,_Bib_y_EM)",,CALLE,SAN ROMÁN DEL VALLE,CALLE_SAN_ROMAN_DEL_VALLE,8,28037,SAN_BLAS-CANILLEJAS,San_Blas-Canillejas,20,ARCOS,Arcos_(Madrid),204,Madrid,447258.84,4474669.49,Externo,Energia reactiva,kVAr,29.3
2021,9,2021-09,1359,Centros mixtos,"Complejo_Antonio_Machado_(CC,_CM,_Bib_y_EM)",,CALLE,SAN ROMÁN DEL VALLE,CALLE_SAN_ROMAN_DEL_VALLE,8,28037,SAN_BLAS-CANILLEJAS,San_Blas-Canillejas,20,ARCOS,Arcos_(Madrid),204,Madrid,447258.84,4474669.49,Externo,Gas,m3/h,0
2021,9,2021-09,1083,Centros mixtos,Complejo_La_Vaguada,,AVENIDA,MONFORTE DE LEMOS,AVENIDA_MONFORTE_DE_LEMOS,38,28029,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_PILAR,El_Pilar_(Madrid),84,Madrid,440036.44,4481276.19,Externo,Energia activa,kWh,110922
2021,9,2021-09,1083,Centros mixtos,Complejo_La_Vaguada,,AVENIDA,MONFORTE DE LEMOS,AVENIDA_MONFORTE_DE_LEMOS,38,28029,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_PILAR,El_Pilar_(Madrid),84,Madrid,440036.44,4481276.19,Externo,Energia reactiva,kVAr,48547
2021,9,2021-09,473,Centros sociales,CS_Teresa_de_Calcuta,,PLAZA,NAVIO,PLAZA_NAVIO,4,28042,BARAJAS,Barajas_(Madrid),21,ALAMEDA_DE_OSUNA,Alameda_de_Osuna,211,Madrid,450183.84,4478454.95,Externo,Energia activa,kWh,3227.5
2021,9,2021-09,473,Centros sociales,CS_Teresa_de_Calcuta,,PLAZA,NAVIO,PLAZA_NAVIO,4,28042,BARAJAS,Barajas_(Madrid),21,ALAMEDA_DE_OSUNA,Alameda_de_Osuna,211,Madrid,450183.84,4478454.95,Externo,Energia reactiva,kVAr,47
2021,9,2021-09,473,Centros mixtos,CSC_Garcia_Lorca,,CALLE,EUGENIA DE MONTIJO,CALLE_EUGENIA_DE_MONTIJO,105,28044,CARABANCHEL,Carabanchel,11,BUENAVISTA,Buenavista_(Madrid),116,Madrid,436272.1,4469568.5,Externo,Energia activa,kWh,2029.7
2021,9,2021-09,473,Centros mixtos,CSC_Garcia_Lorca,,CALLE,EUGENIA DE MONTIJO,CALLE_EUGENIA_DE_MONTIJO,105,28044,CARABANCHEL,Carabanchel,11,BUENAVISTA,Buenavista_(Madrid),116,Madrid,436272.1,4469568.5,Externo,Energia reactiva,kVAr,24.2
2021,9,2021-09,473,Centros mixtos,CSC_Garcia_Lorca,,CALLE,EUGENIA DE MONTIJO,CALLE_EUGENIA_DE_MONTIJO,105,28044,CARABANCHEL,Carabanchel,11,BUENAVISTA,Buenavista_(Madrid),116,Madrid,436272.1,4469568.5,Externo,Gas,m3/h,0
2021,9,2021-09,2446,Centros mixtos,CSC_Montecarmelo,,AVENIDA,MONASTERIO DE SILOS,AVENIDA_MONASTERIO_DE_SILOS,57,28049,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_GOLOSO,El_Goloso_(Madrid),88,Madrid,440966,4484220.7,Externo,Energia activa,kWh,19374.5
2021,9,2021-09,2446,Centros mixtos,CSC_Montecarmelo,,AVENIDA,MONASTERIO DE SILOS,AVENIDA_MONASTERIO_DE_SILOS,57,28049,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_GOLOSO,El_Goloso_(Madrid),88,Madrid,440966,4484220.7,Externo,Energia reactiva,kVAr,486.7
2021,9,2021-09,2446,Centros mixtos,CSC_Montecarmelo,,AVENIDA,MONASTERIO DE SILOS,AVENIDA_MONASTERIO_DE_SILOS,57,28049,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_GOLOSO,El_Goloso_(Madrid),88,Madrid,440966,4484220.7,Externo,Gas,m3/h,0
2021,9,2021-09,2446,Centros sociales,CSS_Guindalera,,CALLE,PILAR DE ZARAGOZA,CALLE_PILAR_DE_ZARAGOZA,28,28028,SALAMANCA,Salamanca_(Madrid),4,GUINDALERA,La_Guindalera,44,Madrid,443235.39,4476092.52,Externo,Energia activa,kWh,10110.9
2021,9,2021-09,2446,Centros sociales,CSS_Guindalera,,CALLE,PILAR DE ZARAGOZA,CALLE_PILAR_DE_ZARAGOZA,28,28028,SALAMANCA,Salamanca_(Madrid),4,GUINDALERA,La_Guindalera,44,Madrid,443235.39,4476092.52,Externo,Energia reactiva,kVAr,3317
2021,9,2021-09,2446,Centros sociales,CSS_Jose_Villarreal,,CALLE,GUILLERMO DE OSMA,CALLE_GUILLERMO_DE_OSMA,14,28045,ARGANZUELA,Arganzuela,2,CHOPERA,La_Chopera,23,Madrid,440779.12,4471782.08,Externo,Energia activa,kWh,24143
